system:index,impervious,landcover,percent_tree_cover,percent_tree_error,.geo
47266,70,23,8,9,
47267,4,23,65,14,
47268,0,41,64,23,
47269,0,90,59,23,
47270,77,23,1,5,
47271,0,41,79,13,
47272,0,42,68,20,
47273,0,90,26,10,
47274,0,43,82,10,
47275,95,24,1,3,
47276,0,42,64,20,
47277,44,23,22,12,
47278,0,41,80,12,
47279,0,31,1,3,
47280,0,81,21,14,
47281,0,41,88,8,
47282,0,41,85,8,
47283,0,90,29,29,
47284,28,22,23,12,
47285,2,21,74,14,
47286,0,90,65,19,
47287,0,41,81,12,
47288,0,41,56,14,
47289,0,11,8,16,
47290,73,23,3,7,
47291,0,90,20,24,
47292,0,81,9,12,
47293,0,42,83,10,
47294,27,22,19,16,
47295,0,41,75,14,
47296,0,42,73,11,
47297,0,31,1,6,
47298,0,11,7,17,
47299,0,42,88,8,
47300,0,41,84,14,
47301,0,82,29,21,
47302,0,42,72,10,
47303,48,22,49,15,
47304,0,42,61,22,
47305,62,23,14,11,
47306,0,43,78,12,
47307,4,21,81,13,
47308,0,90,85,8,
47309,58,23,28,18,
47310,8,21,59,19,
47311,0,42,87,6,
47312,0,43,87,8,
47313,10,21,33,21,
47314,0,11,20,20,
47315,0,42,45,23,
47316,0,41,82,11,
47317,2,21,5,15,
47318,0,90,69,17,
47319,0,42,82,10,
47320,0,52,29,19,
47321,12,21,69,16,
47322,1,21,62,18,
47323,0,42,72,21,
47324,0,11,0,5,
47325,0,41,86,9,
47326,0,41,85,11,
47327,0,95,22,20,
47328,0,11,29,17,
47329,0,43,87,7,
47330,0,42,80,11,
47331,0,42,88,5,
47332,0,43,79,13,
47333,0,90,82,12,
47334,0,42,86,7,
47335,0,41,87,7,
47336,0,42,72,12,
47337,0,43,87,5,
47338,0,41,69,18,
47339,0,11,1,7,
47340,41,22,11,14,
47341,0,41,88,9,
47342,19,21,19,17,
47343,0,41,87,11,
47344,0,41,85,11,
47345,40,22,29,17,
47346,0,90,81,10,
47347,81,23,10,8,
47348,11,21,60,22,
47349,68,23,14,12,
47350,0,41,87,7,
47351,0,41,86,6,
47352,0,41,88,6,
47353,0,11,0,3,
47354,0,81,13,12,
47355,0,42,47,23,
47356,0,11,0,0,
47357,0,43,85,7,
47358,0,41,81,18,
47359,3,21,62,14,
47360,0,42,86,7,
47361,0,41,83,11,
47362,17,21,46,17,
47363,0,11,0,2,
47364,5,21,78,12,
47365,0,42,77,15,
47366,20,22,68,15,
47367,0,11,0,0,
47368,0,11,44,18,
47369,12,21,74,14,
47370,0,81,1,5,
47371,19,22,59,15,
47372,0,42,83,16,
47373,0,81,32,17,
47374,0,11,47,18,
47375,6,21,58,19,
47376,0,43,86,6,
47377,0,52,13,22,
47378,0,82,11,18,
47379,0,90,87,10,
47380,4,21,80,12,
47381,0,95,22,21,
47382,0,81,29,24,
47383,0,81,54,22,
47384,0,41,86,8,
47385,0,90,86,6,
47386,0,95,64,22,
47387,3,21,12,15,
47388,0,41,87,8,
47389,0,42,88,7,
47390,13,22,34,20,
47391,0,41,88,10,
47392,63,23,9,12,
47393,69,23,28,15,
47395,33,22,33,18,
47396,0,41,90,7,
47397,0,42,85,8,
47398,58,21,24,17,
47399,68,23,18,10,
47400,0,41,91,6,
47401,0,81,4,7,
47402,0,43,87,6,
47403,0,41,60,18,
47404,0,42,85,7,
47405,57,23,45,17,
47406,26,22,50,20,
47407,0,41,91,6,
47408,72,23,45,19,
47409,0,43,91,7,
47410,3,21,75,16,
47411,0,95,6,15,
47412,0,41,90,4,
47413,0,52,67,19,
47414,0,41,66,18,
47415,0,31,6,5,
47416,0,41,91,5,
47417,67,23,11,11,
47418,0,41,89,7,
47419,0,43,87,6,
47420,0,41,87,9,
47421,0,41,75,13,
47422,0,42,88,6,
47423,0,52,69,16,
47424,0,41,88,6,
47425,0,41,84,9,
47426,0,41,50,14,
47427,0,43,86,6,
47428,0,90,90,8,
47429,0,42,85,9,
47430,0,11,0,0,
47431,0,81,27,23,
47432,0,11,0,0,
47433,0,90,60,19,
47434,0,42,73,14,
47435,0,43,71,15,
47436,2,21,60,16,
47437,2,21,84,9,
47438,0,52,15,16,
47439,0,52,69,15,
47440,0,43,86,8,
47441,73,23,15,11,
47442,0,81,23,15,
47443,0,81,11,13,
47444,100,24,7,9,
47445,0,95,61,21,
47446,0,42,76,10,
47447,1,41,84,9,
47448,0,41,81,14,
47449,78,23,26,14,
47450,2,21,78,12,
47451,0,11,0,3,
47452,43,22,21,14,
47453,0,11,40,23,
47454,0,41,83,9,
47455,0,11,0,4,
47456,0,42,68,16,
47457,0,41,88,9,
47458,30,22,52,25,
47459,0,41,88,6,
47460,40,22,42,19,
47461,0,41,91,5,
47462,31,21,43,21,
47463,0,42,88,5,
47464,0,41,76,13,
47465,0,41,87,6,
47466,0,41,89,6,
47467,0,41,91,6,
47468,0,41,88,8,
47469,0,41,89,6,
47470,0,11,11,18,
47471,0,11,1,6,
47472,16,21,23,22,
47473,0,52,72,19,
47474,0,11,3,12,
47475,0,90,79,17,
47476,0,95,10,11,
47477,0,81,49,18,
47478,3,21,55,20,
47479,0,90,66,20,
47480,66,22,22,22,
47481,0,82,76,15,
47482,0,81,60,24,
47483,0,90,36,26,
47484,1,21,82,9,
47485,59,23,0,3,
47486,0,42,63,17,
47487,0,31,58,20,
47488,0,41,66,20,
47489,0,81,12,12,
47490,0,90,79,13,
47491,0,41,87,9,
47492,34,22,11,12,
47493,49,23,19,13,
47495,0,41,84,11,
47496,0,42,86,10,
47497,12,21,34,23,
47498,0,41,91,5,
47499,0,90,82,15,
47500,0,82,18,13,
47501,0,81,17,15,
47502,0,42,71,17,
47503,7,21,9,12,
47504,0,41,59,20,
47505,0,81,24,14,
47506,79,23,24,16,
47507,0,43,83,11,
47508,0,42,62,21,
47509,0,41,74,15,
47510,0,11,0,4,
47511,0,11,0,2,
47512,0,42,85,9,
47513,0,42,68,18,
47514,0,41,88,6,
47515,0,41,90,6,
47516,59,23,24,16,
47517,0,43,86,9,
47518,53,22,34,19,
47519,77,23,15,10,
47520,0,41,86,10,
47521,65,23,25,15,
47522,0,41,92,5,
47523,0,43,81,11,
47524,0,42,67,24,
47525,3,21,63,21,
47526,0,41,91,5,
47527,0,43,89,6,
47528,0,11,0,0,
47529,0,41,82,10,
47530,45,22,40,17,
47531,0,42,62,20,
47532,47,22,53,21,
47533,66,23,11,12,
47534,0,43,86,7,
47535,0,43,90,6,
47536,0,43,89,5,
47537,0,11,0,7,
47538,0,90,80,13,
47539,99,24,2,6,
47540,0,41,86,8,
47541,60,23,52,19,
47542,90,22,1,4,
47543,0,42,89,6,
47544,0,90,88,8,
47545,13,22,20,14,
47546,0,41,88,7,
47547,0,52,30,19,
47548,0,81,17,15,
47549,0,41,92,6,
47550,14,22,41,14,
47551,0,42,78,12,
47552,87,24,8,8,
47553,27,22,5,7,
47554,43,22,14,13,
47555,0,41,88,9,
47556,0,41,88,5,
47557,0,41,90,6,
47558,0,90,54,20,
47559,0,42,89,6,
47560,0,41,87,9,
47561,0,42,85,8,
47562,0,42,82,8,
47563,0,90,53,17,
47564,0,41,41,19,
47565,0,11,10,17,
47566,13,21,17,11,
47567,13,21,15,13,
47568,0,95,53,22,
47569,2,21,48,20,
47570,14,21,20,16,
47571,0,81,3,7,
47572,0,41,88,8,
47573,50,23,7,10,
47574,0,41,64,19,
47575,0,41,82,11,
47576,0,41,76,13,
47577,0,41,88,5,
47578,0,42,80,10,
47579,0,41,26,20,
47580,0,43,89,7,
47581,0,95,5,12,
47582,0,43,85,10,
47583,0,43,87,8,
47584,0,43,87,7,
47585,0,11,0,0,
47586,0,42,79,11,
47587,21,22,46,25,
47588,0,42,81,11,
47589,0,82,9,10,
47590,0,41,89,5,
47591,0,41,33,20,
47592,0,43,85,9,
47593,0,41,61,21,
47594,0,95,17,17,
47595,0,41,35,24,
47596,4,21,72,18,
47597,0,43,66,14,
47598,0,41,89,6,
47599,0,90,85,8,
47600,58,23,26,14,
47601,0,41,29,23,
47602,0,81,21,20,
47603,0,11,2,10,
47605,0,41,62,18,
47606,0,43,74,13,
47607,34,22,22,18,
47608,35,21,28,16,
47609,0,41,84,11,
47610,0,95,12,15,
47611,0,41,87,7,
47612,0,90,70,21,
47613,0,11,23,21,
47614,0,95,53,21,
47615,0,11,0,1,
47616,0,42,79,12,
47617,83,23,5,7,
47618,57,22,14,13,
47619,0,11,0,0,
47620,0,90,83,11,
47621,0,41,89,8,
47622,0,41,88,7,
47623,0,43,90,5,
47624,0,90,78,13,
47625,0,95,65,24,
47626,8,21,18,19,
47627,0,41,90,8,
47628,1,21,41,18,
47629,0,81,34,18,
47630,0,42,88,6,
47631,0,42,89,5,
47632,6,21,37,19,
47633,0,43,89,6,
47634,35,22,58,20,
47635,0,41,87,7,
47636,0,41,89,7,
47637,10,21,63,14,
47638,0,41,84,10,
47639,0,41,79,11,
47640,0,43,86,7,
47641,0,42,68,23,
47642,63,23,46,18,
47643,0,43,86,9,
47644,65,23,7,11,
47645,0,90,70,13,
47646,63,23,16,10,
47647,0,43,86,9,
47648,0,43,87,9,
47649,0,41,73,10,
47650,0,42,88,7,
47651,0,41,72,12,
47652,51,23,19,14,
47653,0,95,24,19,
47654,0,41,86,8,
47655,68,22,10,13,
47656,46,22,79,12,
47657,100,24,0,2,
47658,10,21,9,6,
47659,0,42,86,6,
47660,0,41,69,21,
47661,0,41,79,14,
47662,0,42,67,18,
47663,0,11,3,16,
47664,0,41,87,8,
47665,0,41,80,12,
47666,0,42,87,8,
47667,0,95,69,17,
47668,0,81,10,10,
47669,0,95,2,11,
47670,51,22,42,15,
47671,0,41,88,8,
47672,0,81,28,19,
47673,0,42,75,17,
47674,0,42,86,8,
47675,0,43,81,16,
47676,0,71,37,21,
47677,0,71,66,16,
47678,2,21,58,17,
47679,0,41,88,7,
47680,0,41,88,8,
47681,0,41,90,6,
47682,0,42,89,5,
47683,0,43,89,5,
47684,0,41,89,7,
47685,0,41,90,5,
47686,0,42,57,20,
47687,42,22,23,12,
47688,0,41,85,9,
47689,69,23,33,15,
47690,0,41,87,8,
47691,0,42,87,9,
47692,0,41,78,11,
47693,0,43,87,6,
47694,0,11,52,24,
47695,1,21,70,15,
47696,0,11,0,1,
47697,0,41,29,21,
47698,0,90,27,18,
47699,0,42,72,11,
47700,0,90,87,7,
47701,19,21,37,20,
47702,0,81,68,18,
47703,0,41,90,6,
47704,0,41,86,9,
47705,48,22,58,15,
47706,0,11,22,20,
47707,3,22,78,12,
47708,0,42,81,11,
47709,0,90,89,7,
47710,0,11,7,17,
47711,0,41,48,20,
47712,0,11,0,3,
47713,0,81,35,25,
47714,0,41,80,11,
47715,0,52,54,19,
47716,0,41,90,6,
47717,0,43,83,10,
47718,0,41,88,7,
47719,0,41,91,5,
47720,2,21,85,9,
47721,0,42,84,10,
47722,0,81,3,7,
47723,0,41,87,10,
47724,0,41,89,7,
47725,0,41,90,6,
47726,17,21,35,18,
47727,0,43,85,12,
47728,0,90,28,21,
47729,0,43,79,11,
47730,0,42,77,12,
47731,8,21,32,19,
47732,0,95,32,27,
47733,48,22,29,10,
47734,0,41,90,7,
47735,0,41,89,7,
47736,56,23,20,12,
47737,8,21,38,21,
47738,0,95,74,13,
47739,0,41,91,4,
47740,0,41,43,18,
47741,0,42,85,8,
47742,2,21,90,7,
47743,0,41,87,8,
47744,19,22,44,16,
47745,0,90,72,20,
47746,0,43,86,7,
47747,0,41,87,8,
47748,22,22,32,15,
47749,0,43,86,10,
47750,0,90,90,6,
47751,0,41,85,10,
47752,0,42,86,6,
47753,33,23,72,13,
47754,0,31,7,16,
47755,0,42,66,18,
47756,0,90,83,12,
47757,0,90,80,14,
47758,0,41,79,11,
47759,0,41,89,5,
47760,0,41,89,6,
47761,39,22,56,18,
47762,0,42,85,7,
47763,0,43,88,6,
47764,0,81,19,17,
47765,0,41,90,5,
47766,7,21,62,17,
47767,0,90,85,14,
47768,33,22,42,14,
47769,3,21,71,16,
47770,0,41,91,5,
47771,0,42,86,7,
47772,4,21,77,13,
47773,0,41,30,20,
47774,0,41,60,22,
47775,87,23,17,8,
47776,0,42,87,9,
47777,0,90,86,11,
47778,0,43,59,25,
47779,0,90,83,9,
47780,0,41,83,10,
47781,0,82,8,7,
47782,77,23,11,10,
47783,0,81,30,22,
47784,36,22,20,18,
47785,0,41,75,20,
47786,0,42,79,17,
47788,0,43,87,8,
47789,4,21,83,12,
47790,0,43,83,11,
47791,62,23,8,8,
47792,79,23,1,5,
47793,0,41,58,19,
47794,0,41,87,7,
47795,0,90,86,9,
47796,18,21,37,21,
47797,0,90,77,12,
47798,0,41,85,8,
47799,0,11,0,0,
47800,0,41,88,8,
47801,0,41,88,7,
47802,0,41,70,18,
47803,0,11,0,0,
47804,0,43,65,20,
47805,0,42,88,8,
47806,0,42,88,6,
47807,0,52,38,21,
47808,10,21,80,12,
47809,28,22,15,17,
47810,0,90,88,11,
47811,0,41,89,6,
47812,0,41,86,14,
47813,94,24,1,3,
47814,0,42,77,11,
47815,49,23,9,8,
47816,0,42,41,15,
47817,0,42,72,18,
47819,0,42,86,6,
47820,48,22,48,16,
47821,0,41,88,6,
47822,0,42,89,6,
47823,0,41,84,13,
47824,0,95,17,19,
47825,0,11,9,18,
47826,44,22,8,11,
47827,0,43,88,6,
47828,0,41,38,19,
47829,0,81,17,19,
47830,0,41,75,14,
47831,89,24,0,3,
47832,0,43,78,13,
47833,0,43,90,5,
47834,0,81,80,12,
47835,0,41,85,9,
47836,7,23,69,16,
47837,0,41,61,26,
47838,0,41,82,18,
47839,0,41,71,20,
47840,0,11,0,0,
47841,0,41,17,18,
47842,0,42,73,14,
47843,0,90,81,12,
47844,88,24,2,7,
47845,55,21,24,13,
47846,0,90,89,8,
47847,0,52,54,19,
47848,0,42,85,7,
47849,0,43,81,12,
47850,0,41,89,8,
47851,0,43,80,11,
47852,0,43,88,5,
47853,39,22,51,19,
47854,0,42,80,12,
47855,0,41,54,21,
47856,0,43,85,10,
47857,0,11,24,18,
47858,0,41,84,10,
47859,0,11,59,21,
47860,22,22,32,14,
47861,0,42,70,16,
47862,0,90,63,22,
47863,0,11,0,0,
47864,0,41,81,15,
47865,0,81,11,14,
47866,0,42,87,7,
47867,0,81,56,24,
47868,0,90,87,7,
47869,0,11,67,21,
47870,0,43,80,11,
47871,0,41,86,6,
47872,0,81,24,18,
47873,0,41,76,12,
47874,0,90,89,8,
47875,0,11,0,0,
47876,7,21,80,10,
47877,0,43,78,17,
47878,0,42,84,15,
47879,0,81,68,17,
47880,2,21,66,27,
47881,0,41,86,10,
47882,35,22,73,14,
47883,0,42,87,7,
47884,0,43,68,14,
47885,0,11,0,0,
47886,53,23,19,12,
47887,0,43,41,22,
47888,64,23,15,12,
47889,0,43,90,5,
47890,0,42,84,11,
47891,0,43,88,5,
47892,0,41,76,16,
47893,0,90,92,5,
47894,79,23,30,18,
47895,0,41,90,6,
47896,6,21,68,17,
47897,31,22,9,10,
47898,0,41,83,11,
47899,0,31,27,18,
47900,0,95,59,21,
47901,16,21,28,19,
47902,0,11,0,0,
47903,0,95,57,29,
47904,0,90,39,21,
47905,0,42,33,18,
47906,0,41,89,6,
47907,0,41,83,11,
47908,0,43,89,6,
47909,0,43,72,16,
47910,0,42,81,11,
47911,3,21,61,20,
47912,0,90,85,7,
47913,0,41,90,5,
47914,0,43,74,12,
47915,1,21,77,16,
47916,100,24,0,3,
47917,0,42,89,6,
47918,14,22,74,13,
47919,0,43,84,10,
47920,0,95,10,16,
47921,2,21,68,18,
47922,0,90,87,7,
47924,0,81,36,19,
47925,0,41,25,17,
47926,0,90,68,17,
47927,0,90,89,10,
47928,60,23,10,14,
47929,0,90,86,8,
47930,29,22,80,12,
47931,0,41,84,9,
47932,4,21,69,16,
47933,0,42,66,17,
47934,0,81,0,5,
47935,80,24,0,3,
47936,0,43,87,7,
47937,0,42,87,5,
47938,0,41,63,22,
47939,0,41,88,9,
47940,23,22,5,7,
47941,0,43,79,12,
47942,74,24,4,10,
47943,7,21,12,12,
47944,0,43,88,6,
47945,0,41,92,6,
47946,0,90,88,9,
47947,0,11,30,19,
47948,1,21,72,12,
47949,0,81,22,20,
47950,0,90,19,21,
47951,0,41,87,7,
47952,0,42,90,5,
47953,48,22,34,11,
47954,0,41,82,12,
47955,15,22,5,7,
47956,0,43,87,6,
47957,0,41,87,9,
47958,0,41,91,5,
47959,19,21,62,21,
47960,0,41,65,21,
47961,0,43,90,5,
47962,0,95,25,15,
47963,0,41,90,6,
47964,87,24,1,4,
47965,0,43,89,5,
47966,0,90,85,10,
47967,0,90,55,20,
47968,2,21,79,12,
47969,0,71,7,5,
47970,73,23,9,8,
47971,0,41,88,6,
47972,0,90,66,18,
47973,51,22,51,20,
47974,0,90,82,12,
47975,0,90,83,11,
47976,0,52,13,15,
47977,0,43,70,20,
47978,0,90,88,10,
47979,71,23,27,16,
47980,0,41,64,17,
47981,0,41,89,6,
47982,0,42,60,14,
47983,0,42,87,7,
47984,23,22,46,19,
47985,0,42,89,6,
47986,0,90,87,7,
47987,0,41,75,17,
47988,0,43,85,9,
47989,53,23,31,18,
47990,4,21,75,16,
47991,0,41,88,7,
47992,6,21,52,20,
47993,0,42,76,14,
47994,51,23,30,17,
47995,0,90,49,22,
47996,47,23,12,12,
47997,0,71,5,9,
47998,0,41,79,13,
47999,0,42,86,6,
48000,0,41,53,20,
48001,0,43,85,11,
48002,44,22,35,16,
48003,0,52,14,12,
48004,22,22,65,19,
48005,0,41,84,10,
48006,0,41,88,5,
48007,0,82,26,20,
48008,0,90,85,9,
48009,0,42,87,6,
48010,0,71,25,23,
48011,65,23,8,7,
48012,99,24,0,3,
48013,0,11,0,0,
48014,0,41,88,7,
48015,0,43,68,16,
48016,0,41,86,7,
48017,0,41,66,18,
48018,0,90,85,9,
48019,0,81,16,18,
48020,0,42,83,10,
48021,0,41,89,7,
48022,0,41,82,12,
48023,0,90,87,8,
48024,0,90,72,21,
48025,56,23,13,15,
48026,5,21,89,6,
48027,0,95,17,18,
48029,0,52,19,16,
48030,0,52,36,23,
48031,0,81,26,19,
48032,0,41,86,7,
48033,0,90,74,17,
48034,0,42,33,19,
48035,57,23,7,8,
48036,50,23,26,15,
48037,30,22,65,12,
48038,0,41,35,19,
48039,0,43,89,6,
48040,0,81,42,25,
48041,0,43,78,11,
48042,0,95,50,23,
48043,69,23,21,16,
48044,0,82,1,5,
48045,0,41,89,8,
48046,0,42,48,19,
48047,43,22,72,13,
48048,0,90,57,21,
48049,54,21,41,17,
48050,0,41,86,13,
48051,0,90,20,14,
48052,26,23,69,16,
48053,0,42,85,7,
48054,54,22,44,19,
48055,0,90,40,28,
48056,49,22,10,10,
48057,18,21,13,14,
48058,65,23,33,17,
48059,0,43,87,6,
48060,0,41,48,16,
48061,31,22,23,17,
48062,0,11,0,2,
48063,0,81,25,18,
48064,0,41,37,21,
48065,0,41,76,14,
48066,46,22,7,8,
48067,0,43,16,19,
48068,14,21,85,9,
48069,19,22,26,20,
48070,0,41,87,6,
48072,61,22,13,14,
48073,0,41,78,12,
48074,0,41,61,15,
48075,100,24,1,3,
48076,0,41,86,9,
48077,0,43,85,8,
48078,0,11,0,0,
48079,0,43,88,8,
48080,1,21,11,9,
48081,0,43,87,9,
48082,28,22,6,8,
48083,22,21,65,18,
48084,0,52,77,18,
48085,0,11,0,0,
48086,0,81,29,21,
48087,0,52,17,15,
48088,0,41,60,18,
48089,0,41,90,5,
48090,0,42,88,6,
48091,0,11,14,21,
48092,84,24,4,7,
48093,17,22,35,19,
48094,0,41,79,11,
48095,84,24,20,16,
48096,0,41,82,11,
48097,0,11,21,21,
48098,24,21,36,19,
48099,0,11,13,18,
48100,0,90,86,14,
48101,0,41,84,11,
48102,2,21,4,6,
48103,0,90,89,5,
48104,0,90,86,12,
48105,100,24,1,3,
48106,0,81,3,7,
48107,0,43,82,13,
48108,0,95,19,20,
48109,0,41,87,7,
48110,0,43,84,11,
48111,0,43,86,8,
48112,0,81,49,22,
48113,0,90,83,10,
48114,63,23,14,13,
48115,0,41,70,13,
48116,0,42,44,23,
48117,0,81,8,11,
48118,0,42,76,11,
48119,0,90,90,6,
48120,0,41,77,13,
48121,0,90,68,21,
48122,72,23,29,17,
48123,39,22,32,22,
48124,40,23,19,12,
48125,0,52,79,10,
48126,53,24,1,4,
48127,0,43,85,9,
48128,52,22,34,19,
48129,0,43,85,8,
48130,0,42,65,21,
48131,0,42,87,9,
48132,0,82,48,23,
48133,0,90,63,19,
48134,0,11,0,0,
48135,0,41,87,7,
48136,0,41,88,8,
48137,0,41,90,7,
48138,0,41,82,13,
48139,0,43,88,7,
48140,0,43,85,10,
48141,0,41,89,8,
48142,0,42,86,7,
48143,0,43,31,20,
48144,0,41,82,10,
48145,0,11,0,0,
48146,31,22,19,12,
48147,13,21,56,21,
48148,0,42,89,7,
48149,0,43,87,6,
48150,23,22,30,19,
48151,0,41,70,18,
48152,0,42,82,12,
48153,0,41,70,17,
48154,0,41,87,8,
48155,0,11,8,17,
48156,0,11,0,0,
48157,18,21,7,9,
48158,0,42,74,13,
48159,0,41,89,7,
48160,0,41,35,19,
48161,1,21,72,13,
48162,0,41,81,11,
48163,0,41,80,12,
48164,0,41,84,10,
48165,0,41,82,11,
48166,0,42,88,5,
48167,1,21,87,7,
48168,0,41,81,13,
48169,0,90,68,22,
48170,0,52,27,22,
48171,0,42,88,7,
48172,0,42,17,17,
48173,0,11,0,0,
48174,0,90,90,9,
48175,0,41,83,13,
48176,0,41,86,9,
48177,0,11,7,17,
48178,0,43,87,7,
48179,0,41,90,6,
48180,0,41,87,9,
48181,0,41,85,9,
48182,0,90,33,20,
48183,0,42,88,6,
48184,0,43,73,16,
48185,0,41,46,27,
48186,31,22,43,17,
48187,0,41,41,26,
48188,0,41,92,6,
48189,0,42,72,12,
48190,0,11,0,1,
48191,0,43,76,12,
48192,0,52,10,12,
48193,0,42,84,11,
48194,0,90,88,7,
48195,0,11,0,0,
48196,0,90,88,11,
48197,48,22,42,18,
48198,0,41,58,20,
48199,3,21,40,19,
48200,0,43,82,8,
48201,95,24,1,5,
48202,0,90,69,22,
48203,0,43,86,6,
48204,0,42,77,12,
48205,0,41,89,7,
48206,0,43,87,8,
48207,0,81,30,21,
48208,0,42,64,21,
48209,0,42,84,6,
48210,0,41,58,15,
48211,0,41,86,8,
48212,36,22,29,17,
48213,0,41,89,5,
48214,39,22,25,18,
48215,35,22,10,16,
48216,0,11,0,0,
48217,4,21,21,21,
48218,0,41,89,8,
48219,0,43,87,6,
48220,0,41,71,16,
48221,0,41,88,7,
48222,75,23,8,10,
48223,0,43,82,11,
48224,59,23,7,6,
48225,0,90,48,27,
48226,0,52,68,19,
48227,18,22,18,21,
48228,0,43,91,6,
48229,91,24,0,3,
48230,0,43,87,7,
48231,0,43,88,7,
48232,0,42,82,11,
48233,23,22,21,15,
48234,3,21,88,8,
48235,0,41,65,18,
48236,0,41,82,10,
48237,14,22,5,5,
48238,0,90,76,16,
48239,0,11,0,0,
48240,0,82,35,25,
48241,40,23,20,12,
48242,0,90,79,15,
48243,0,41,90,6,
48244,0,41,90,7,
48245,0,31,27,30,
48246,73,23,12,9,
48247,50,23,7,7,
48248,0,90,89,6,
48249,0,41,86,7,
48250,0,41,62,20,
48251,0,90,90,6,
48252,0,11,0,1,
48253,0,42,68,19,
48254,0,41,87,7,
48255,0,41,47,16,
48256,64,23,11,15,
48257,0,41,89,7,
48258,0,81,18,15,
48259,42,22,59,19,
48260,0,42,76,14,
48261,0,81,11,10,
48262,0,52,69,17,
48263,0,41,90,7,
48264,0,41,85,10,
48265,0,41,41,24,
48266,33,22,36,16,
48267,0,42,86,7,
48268,0,42,29,20,
48269,0,41,89,6,
48270,0,41,87,5,
48271,0,41,90,6,
48272,0,41,46,23,
48273,0,42,69,15,
48274,0,90,64,17,
48275,0,81,12,14,
48276,0,41,90,7,
48277,0,90,89,8,
48278,0,42,29,17,
48279,0,41,51,21,
48280,0,90,92,5,
48281,0,81,14,13,
48282,0,42,87,9,
48283,0,43,83,12,
48284,0,41,88,6,
48285,0,81,34,18,
48286,0,95,9,12,
48287,0,42,37,21,
48288,0,43,89,9,
48289,0,41,72,18,
48290,0,42,78,10,
48291,0,42,18,13,
48292,0,42,89,5,
48293,0,41,79,13,
48294,52,23,57,15,
48295,8,21,64,20,
48296,0,41,84,17,
48297,0,42,42,22,
48298,0,42,16,19,
48299,0,41,79,13,
48300,21,22,41,21,
48301,2,21,24,15,
48302,0,41,63,16,
48303,44,22,45,20,
48304,0,41,80,12,
48305,5,21,68,12,
48306,0,11,6,15,
48307,0,11,0,0,
48308,0,11,11,19,
48309,98,24,10,9,
48310,0,11,78,15,
48311,0,95,17,19,
48312,0,42,86,7,
48313,0,41,89,7,
48314,0,90,66,20,
48315,0,41,47,24,
48316,0,41,85,8,
48317,0,31,10,13,
48318,0,41,76,16,
48319,21,22,37,13,
48320,0,43,80,14,
48321,0,41,84,12,
48322,1,21,42,14,
48323,0,42,86,7,
48324,0,41,83,11,
48325,0,42,86,9,
48326,45,22,18,14,
48327,9,21,28,20,
48328,0,41,78,11,
48329,0,41,80,9,
48330,0,42,76,14,
48331,0,95,34,23,
48332,0,42,21,13,
48333,42,22,59,16,
48334,33,22,80,12,
48335,0,11,9,18,
48336,0,11,0,0,
48337,0,42,91,5,
48338,62,23,17,14,
48339,0,43,86,7,
48340,5,21,65,15,
48341,0,41,85,11,
48342,0,11,0,1,
48343,57,23,41,23,
48344,0,90,57,20,
48345,66,23,9,9,
48346,44,22,56,17,
48347,0,43,90,8,
48348,0,43,91,5,
48349,0,41,52,20,
48350,0,42,83,9,
48351,0,43,87,6,
48352,0,31,12,15,
48353,0,41,91,7,
48354,0,90,88,6,
48355,4,21,77,11,
48356,0,41,92,5,
48357,0,11,0,0,
48358,44,23,52,25,
48359,0,11,0,0,
48360,0,43,89,6,
48361,12,21,42,16,
48362,0,81,19,17,
48363,0,41,55,20,
48364,0,41,91,8,
48365,0,41,77,14,
48366,0,71,38,21,
48367,0,42,82,9,
48368,0,90,30,24,
48369,0,82,6,8,
48370,34,22,58,17,
48371,0,43,80,10,
48372,36,22,73,17,
48373,8,21,27,18,
48374,0,41,80,13,
48375,0,41,86,9,
48376,77,23,13,14,
48377,0,41,35,16,
48378,0,11,0,0,
48379,95,24,28,21,
48380,0,42,84,9,
48381,0,11,0,0,
48382,0,11,0,1,
48383,0,43,89,5,
48384,0,41,85,10,
48385,0,21,17,20,
48386,0,42,83,7,
48387,0,90,81,16,
48388,0,42,58,17,
48389,0,90,88,9,
48390,0,41,88,6,
48391,0,11,33,23,
48392,0,42,79,11,
48393,0,43,77,12,
48394,0,41,87,11,
48395,0,42,68,16,
48396,35,22,60,20,
48397,28,22,57,17,
48398,0,41,91,5,
48399,14,21,69,17,
48400,0,43,87,9,
48401,52,22,19,19,
48402,0,81,31,24,
48403,0,41,91,6,
48404,0,52,23,24,
48405,0,42,11,16,
48406,0,41,89,6,
48407,0,43,84,10,
48408,0,41,88,6,
48409,70,23,7,8,
48410,0,43,90,6,
48411,0,90,85,11,
48412,0,41,77,12,
48413,0,41,41,19,
48414,0,42,87,5,
48415,0,41,83,10,
48416,0,42,87,8,
48417,0,90,44,22,
48418,0,43,86,5,
48419,0,42,59,16,
48420,0,43,91,4,
48421,0,90,87,8,
48422,0,90,85,8,
48423,0,42,87,6,
48424,8,22,7,9,
48425,0,42,73,16,
48426,0,41,86,7,
48427,0,11,0,5,
48428,0,52,66,14,
48429,42,22,30,17,
48430,0,41,25,18,
48431,0,90,64,21,
48432,22,22,27,14,
48433,0,41,90,6,
48434,0,90,85,11,
48435,0,90,86,8,
48436,0,11,9,16,
