system:index,impervious,landcover,percent_tree_cover,percent_tree_error,.geo
38884,62,23,4,5,
38885,0,82,2,5,
38886,46,22,1,3,
38887,0,82,0,1,
38888,74,24,0,1,
38889,0,82,0,1,
38890,0,82,1,3,
38891,0,41,72,23,
38892,62,23,9,8,
38893,0,90,82,17,
38894,4,21,77,13,
38895,0,82,2,6,
38896,0,81,3,7,
38897,0,82,0,1,
38898,0,82,0,2,
38899,0,82,0,2,
38900,0,82,0,0,
38901,96,24,3,6,
38902,0,82,0,1,
38903,0,82,1,4,
38904,0,82,0,0,
38905,0,41,68,19,
38906,0,82,0,1,
38907,25,22,21,15,
38908,30,22,16,13,
38909,65,23,0,2,
38910,0,82,2,4,
38911,0,82,1,3,
38912,0,82,0,2,
38913,0,81,18,17,
38914,0,81,0,1,
38915,0,11,16,21,
38916,0,90,74,19,
38917,46,22,0,2,
38918,0,82,0,1,
38919,45,22,14,9,
38920,13,21,76,17,
38921,0,82,0,1,
38922,35,22,2,6,
38923,17,21,4,7,
38924,0,82,1,4,
38925,51,23,6,8,
38926,70,23,1,2,
38927,0,71,11,10,
38928,0,82,0,1,
38929,79,23,2,4,
38930,0,82,0,0,
38931,0,82,0,0,
38932,50,22,20,17,
38933,0,71,55,20,
38934,0,82,1,3,
38935,0,82,0,2,
38936,0,52,30,23,
38937,0,43,76,18,
38938,20,22,9,9,
38939,0,90,10,15,
38940,0,82,2,5,
38941,0,82,0,3,
38942,0,82,0,0,
38943,0,82,0,1,
38944,0,82,0,1,
38945,40,22,14,15,
38946,0,82,0,1,
38947,48,22,4,6,
38948,0,82,0,2,
38949,0,41,66,19,
38950,0,41,70,20,
38951,17,21,15,13,
38952,0,82,0,2,
38953,0,82,0,2,
38954,0,82,0,2,
38955,0,82,0,1,
38956,95,24,2,5,
38957,46,22,2,4,
38958,0,11,0,3,
38959,0,82,0,4,
38960,0,11,0,1,
38961,0,82,3,8,
38962,0,41,49,24,
38963,33,22,3,3,
38964,0,41,54,19,
38965,0,82,0,2,
38966,0,82,5,9,
38967,0,82,0,1,
38968,0,41,22,18,
38969,0,82,0,2,
38970,0,41,80,13,
38971,0,82,0,1,
38972,0,81,1,4,
38973,0,82,0,1,
38974,0,82,0,0,
38975,0,41,84,12,
38976,0,82,0,1,
38977,43,22,2,3,
38978,0,82,0,0,
38979,0,82,0,1,
38980,0,82,0,1,
38981,0,82,0,1,
38982,0,82,0,0,
38983,24,22,17,11,
38984,94,24,5,6,
38985,0,82,0,3,
38986,0,82,0,1,
38987,37,22,40,23,
38988,0,82,0,1,
38989,0,82,2,4,
38990,0,82,1,4,
38991,0,82,0,2,
38992,0,41,68,20,
38993,0,81,2,8,
38994,0,82,0,2,
38995,33,22,4,8,
38996,0,82,0,2,
38997,0,82,2,4,
38998,0,82,0,0,
38999,28,22,2,6,
39000,33,22,1,3,
39001,10,21,5,8,
39002,0,82,3,6,
39003,3,21,11,21,
39004,0,82,1,4,
39005,0,82,1,3,
39006,21,22,6,8,
39007,0,41,66,19,
39008,0,82,0,1,
39009,0,82,25,15,
39010,0,82,2,5,
39011,19,21,17,16,
39012,0,82,0,3,
39013,0,82,0,2,
39014,0,82,17,15,
39015,32,22,10,12,
39016,0,82,0,0,
39017,0,82,0,1,
39018,0,82,1,6,
39019,0,82,0,1,
39020,0,82,0,0,
39021,0,82,0,1,
39022,0,41,90,11,
39023,0,82,9,19,
39024,0,41,56,24,
39025,73,23,2,8,
39026,0,11,6,9,
39027,0,82,0,2,
39028,0,82,0,1,
39029,0,82,0,1,
39030,9,21,2,7,
39031,69,23,2,5,
39032,0,82,0,1,
39033,0,82,0,0,
39034,0,81,8,10,
39035,0,82,0,2,
39036,0,41,68,17,
39037,0,82,0,2,
39038,0,82,1,4,
39039,0,82,1,4,
39040,0,90,67,25,
39041,0,82,0,2,
39042,0,82,0,2,
39043,0,82,0,0,
39044,0,82,0,2,
39045,0,81,10,13,
39046,0,82,4,9,
39047,0,82,7,10,
39048,0,82,1,4,
39049,49,22,0,3,
39050,0,82,0,2,
39051,10,22,0,2,
39052,0,82,0,0,
39053,45,22,6,8,
39054,0,82,0,3,
39055,0,41,23,26,
39056,0,82,0,0,
39057,84,24,0,2,
39058,0,82,0,1,
39059,0,82,0,1,
39060,88,24,1,5,
39061,45,22,7,11,
39062,66,23,1,4,
39063,0,82,0,1,
39064,0,41,70,22,
39065,0,82,0,2,
39066,0,82,0,3,
39067,0,82,1,5,
39068,0,82,0,2,
39069,0,82,0,2,
39070,0,41,65,20,
39071,0,81,0,3,
39072,60,23,8,10,
39073,0,41,39,23,
39074,0,82,0,5,
39075,46,22,6,6,
39076,69,23,8,6,
39077,0,82,0,0,
39078,0,82,0,0,
39079,9,21,72,21,
39080,0,82,0,2,
39081,0,52,8,10,
39082,0,82,7,12,
39083,0,43,58,23,
39084,0,90,57,22,
39085,0,82,0,0,
39086,0,81,3,11,
39087,22,22,44,24,
39088,0,82,0,1,
39089,52,23,2,5,
39090,0,82,0,3,
39091,0,81,1,2,
39092,5,21,13,12,
39093,0,71,3,4,
39094,8,21,7,9,
39095,0,41,83,12,
39096,0,82,0,2,
39097,43,22,0,4,
39098,0,82,14,22,
39099,0,82,0,1,
39100,30,22,7,7,
39101,0,82,0,3,
39102,0,82,0,2,
39103,0,82,0,2,
39104,0,82,0,2,
39105,0,90,72,19,
39106,5,21,18,16,
39107,0,43,72,17,
39108,37,22,3,5,
39109,64,23,1,4,
39110,0,82,1,2,
39111,0,82,0,2,
39112,0,82,1,3,
39113,12,21,66,22,
39114,0,82,0,2,
39115,0,82,0,1,
39116,0,82,3,6,
39117,0,82,2,5,
39118,57,23,6,6,
39119,0,82,1,4,
39120,0,82,0,1,
39121,0,41,75,19,
39122,35,22,45,20,
39123,0,82,0,1,
39124,0,82,0,0,
39125,22,22,24,18,
39126,0,82,0,4,
39127,0,82,0,1,
39128,0,82,0,0,
39129,0,82,0,3,
39130,0,82,0,1,
39131,0,82,0,0,
39132,0,81,0,1,
39133,0,82,7,15,
39134,0,82,1,3,
39135,0,41,67,21,
39136,9,21,4,6,
39137,0,82,4,8,
39138,0,82,0,2,
39139,0,82,0,0,
39140,0,82,4,9,
39141,0,82,0,0,
39142,0,82,2,6,
39143,1,21,6,11,
39144,0,82,0,0,
39145,0,82,0,0,
39146,0,82,0,0,
39147,0,82,0,0,
39148,0,82,0,1,
39149,0,82,0,1,
39150,0,71,5,6,
39151,0,41,82,12,
39152,0,82,0,0,
39153,0,82,3,7,
39154,0,82,0,2,
39155,6,21,8,16,
39156,0,71,18,15,
39157,0,82,0,4,
39158,0,82,0,2,
39159,0,41,90,10,
39160,0,82,4,6,
39161,0,82,8,9,
39162,51,23,7,6,
39163,0,82,0,2,
39164,0,90,74,16,
39165,0,82,0,1,
39166,0,82,0,2,
39167,0,82,0,2,
39168,0,82,0,2,
39169,12,21,4,11,
39170,0,82,0,1,
39171,0,81,2,4,
39172,0,82,0,0,
39173,0,81,1,2,
39174,0,82,0,1,
39175,0,71,63,23,
39176,0,82,2,4,
39177,2,21,2,5,
39178,0,82,4,6,
39179,0,82,18,14,
39180,0,82,0,1,
39181,48,22,1,3,
39182,0,41,76,19,
39183,0,82,0,1,
39184,0,82,1,3,
39185,65,23,1,3,
39186,36,22,3,5,
39187,0,71,0,3,
39188,0,31,0,2,
39189,0,82,0,1,
39190,21,22,12,16,
39191,73,23,12,11,
39192,0,82,0,3,
39193,0,82,0,2,
39194,0,82,0,1,
39195,0,82,0,1,
39196,0,82,0,1,
39197,0,82,0,0,
39198,23,22,15,13,
39199,24,22,8,14,
39200,0,90,62,24,
39201,0,95,6,10,
39202,0,82,1,6,
39203,0,82,0,1,
39204,48,21,1,5,
39205,0,82,0,1,
39206,0,82,0,2,
39207,0,82,1,5,
39208,16,21,31,22,
39209,0,82,0,1,
39210,0,82,0,1,
39211,0,82,0,1,
39212,50,23,1,2,
39213,0,82,0,2,
39214,0,82,2,4,
39215,0,81,1,4,
39216,46,23,6,8,
39217,49,22,7,8,
39218,0,82,0,1,
39219,0,82,3,8,
39220,37,22,27,18,
39221,43,22,6,8,
39222,0,82,0,2,
39223,0,82,9,16,
39224,40,22,22,13,
39225,35,22,19,14,
39226,0,82,0,0,
39227,27,22,2,4,
39228,0,82,1,2,
39229,37,22,0,3,
39230,0,82,2,5,
39231,0,82,0,1,
39232,22,21,2,4,
39233,0,41,67,19,
39234,51,23,1,3,
39235,0,41,80,13,
39236,0,82,0,1,
39237,0,71,0,3,
39238,61,23,2,5,
39239,0,82,0,1,
39240,0,82,0,1,
39241,0,82,0,2,
39242,0,81,0,2,
39243,4,21,11,12,
39244,0,82,1,3,
39245,18,21,8,14,
39246,0,82,0,1,
39247,0,82,2,5,
39248,68,23,0,4,
39249,0,71,3,7,
39250,0,82,0,1,
39251,0,82,0,1,
39252,16,21,6,10,
39253,0,90,56,22,
39254,0,82,70,19,
39255,0,82,1,6,
39256,0,82,8,9,
39257,0,81,2,4,
39258,0,41,70,20,
39259,0,82,0,3,
39260,41,22,17,12,
39261,0,82,1,3,
39262,0,82,0,0,
39263,0,82,2,5,
39264,0,41,81,12,
39265,80,23,4,4,
39266,0,82,0,3,
39267,0,41,69,19,
39268,86,24,0,4,
39269,0,82,0,1,
39270,0,82,0,2,
39271,0,82,1,4,
39272,40,22,16,11,
39273,34,22,6,9,
39274,35,22,14,11,
39275,0,82,0,1,
39276,18,21,77,17,
39277,0,82,0,2,
39278,0,95,14,19,
39279,0,11,0,1,
39280,0,71,7,8,
39281,0,82,2,5,
39282,0,41,27,17,
39283,0,82,0,1,
39284,0,82,9,12,
39285,0,82,0,2,
39286,12,21,0,4,
39287,0,90,79,17,
39288,0,82,0,1,
39289,0,82,0,4,
39290,0,82,2,4,
39291,63,23,5,7,
39292,0,41,34,21,
39293,0,82,0,2,
39294,46,22,0,3,
39295,0,11,2,5,
39296,0,82,0,2,
39297,0,71,5,7,
39298,28,22,64,21,
39299,0,82,0,2,
39300,0,82,0,0,
39301,0,82,0,1,
39302,0,82,26,16,
39303,0,82,0,1,
39304,64,23,3,4,
39305,0,81,14,11,
39306,0,82,0,2,
39307,0,41,48,21,
39308,0,82,0,0,
39309,0,82,1,3,
39310,0,82,0,1,
39311,16,21,11,9,
39312,44,22,3,5,
39313,0,82,0,0,
39314,20,22,44,16,
39315,0,82,5,9,
39316,0,82,0,0,
39317,0,82,0,1,
39318,47,23,6,7,
39319,0,82,0,3,
39320,0,82,0,1,
39321,93,24,0,3,
39322,34,22,10,7,
39323,38,22,32,23,
39324,57,23,8,7,
39325,0,82,0,0,
39326,0,82,0,1,
39327,0,81,0,0,
39328,0,82,0,1,
39329,11,21,6,10,
39330,0,82,0,2,
39331,21,22,0,3,
39332,0,82,0,1,
39333,0,82,0,0,
39334,0,71,3,5,
39335,24,22,19,16,
39336,41,22,12,8,
39337,0,82,2,5,
39338,0,82,0,0,
39339,31,22,16,11,
39340,0,81,9,8,
39341,0,82,0,1,
39342,24,22,11,10,
39343,0,82,0,3,
39344,51,23,2,5,
39345,0,41,84,12,
39346,0,82,0,0,
39347,0,82,1,3,
39348,0,82,0,1,
39349,49,22,9,8,
39350,0,81,3,5,
39351,0,82,0,2,
39352,0,82,0,2,
39353,0,82,0,0,
39354,0,82,0,2,
39355,0,82,0,2,
39356,36,22,11,9,
39357,0,82,0,2,
39358,31,22,0,3,
39359,0,82,0,2,
39360,0,82,0,1,
39361,0,82,0,0,
39362,0,82,0,2,
39363,0,90,72,16,
39364,0,82,0,1,
39365,0,82,0,1,
39366,0,82,2,4,
39367,0,11,3,8,
39368,49,22,6,7,
39369,0,41,82,12,
39370,36,22,13,8,
39371,0,71,30,20,
39372,0,82,1,3,
39373,0,82,0,1,
39374,0,31,1,3,
39375,0,71,0,3,
39376,39,22,1,4,
39377,0,82,0,2,
39378,0,82,3,6,
39379,0,41,88,15,
39380,0,82,0,1,
39381,0,82,0,2,
39382,36,22,0,2,
39383,0,82,0,3,
39384,0,82,14,23,
39385,0,82,0,3,
39386,0,82,8,15,
39387,14,21,30,20,
39388,0,82,0,1,
39389,0,41,46,22,
39390,67,23,11,11,
39391,22,22,1,6,
39392,41,22,2,4,
39393,0,82,0,1,
39394,0,81,0,2,
39395,89,24,2,4,
39396,0,82,0,2,
39397,25,22,36,21,
39398,59,23,1,3,
39399,0,82,0,2,
39400,0,82,0,0,
39401,0,82,2,4,
39402,0,82,0,1,
39403,21,22,17,16,
39404,12,21,7,11,
39405,0,41,72,19,
39406,0,82,0,2,
39407,0,11,12,15,
39408,0,82,0,0,
39409,0,82,0,0,
39410,0,90,62,20,
39411,32,22,32,21,
39412,0,82,0,2,
39413,0,82,0,0,
39414,0,82,0,0,
39415,0,82,0,2,
39416,0,82,0,2,
39417,0,82,0,1,
39418,0,82,0,1,
39419,0,11,0,0,
39420,0,82,0,3,
39421,0,41,81,13,
39422,0,81,0,6,
39423,12,21,3,4,
39424,0,82,0,2,
39425,0,82,0,1,
39426,0,41,77,12,
39427,0,82,0,1,
39428,0,82,0,1,
39429,0,82,2,8,
39430,0,82,0,3,
39431,60,23,2,3,
39432,0,82,0,3,
39433,57,23,6,7,
39434,0,82,0,2,
39435,32,22,3,6,
39436,0,90,88,13,
39437,66,23,9,12,
39438,0,82,0,2,
39439,0,82,0,3,
39440,0,82,0,5,
39441,0,82,0,1,
39442,0,82,6,11,
39443,0,82,0,0,
39444,0,90,78,14,
39445,74,23,0,3,
39446,0,82,0,0,
39447,0,82,0,0,
39448,0,41,80,12,
39449,0,82,0,0,
39450,51,23,6,6,
39451,0,82,0,2,
39452,0,41,35,17,
39453,61,23,8,9,
39454,0,71,10,14,
39455,0,82,0,2,
39456,0,82,0,3,
39457,46,22,5,5,
39458,0,82,0,0,
39459,0,82,1,4,
39460,0,41,40,23,
39461,0,41,78,12,
39462,0,11,14,20,
39463,0,82,1,3,
39464,19,21,21,15,
39465,50,22,1,4,
39466,0,90,69,23,
39467,0,11,26,20,
39468,78,23,8,6,
39469,0,90,66,19,
39470,69,23,12,8,
39471,0,82,0,0,
39472,0,82,0,1,
39473,0,82,0,2,
39474,0,82,0,1,
39475,0,82,0,0,
39476,0,82,0,2,
39477,18,21,5,7,
39478,0,82,0,2,
39479,85,24,2,3,
39480,2,21,4,7,
39481,11,22,35,21,
39482,89,24,1,3,
39483,0,82,0,2,
39484,0,82,0,1,
39485,36,22,19,14,
39486,0,82,0,1,
39487,1,21,9,16,
39488,52,22,7,7,
39489,37,22,8,11,
39490,0,82,1,3,
39491,0,52,9,11,
39492,0,82,6,22,
39493,38,22,21,12,
39494,0,82,0,0,
39495,0,11,4,12,
39496,0,52,69,20,
39497,0,82,0,0,
39498,0,82,3,7,
39499,95,24,0,3,
39500,0,82,1,3,
39501,0,82,0,2,
39502,91,24,2,5,
39503,0,31,0,2,
39504,23,22,14,11,
39505,0,82,0,0,
39506,0,82,12,14,
39507,96,24,0,4,
39508,0,82,1,4,
39509,0,82,0,2,
39510,39,22,6,7,
39511,0,82,0,1,
39512,0,82,0,1,
39513,0,82,0,1,
39514,46,22,4,6,
39515,13,21,0,4,
39516,31,22,13,11,
39517,0,82,0,1,
39518,0,82,0,1,
39519,0,82,0,1,
39520,0,90,77,20,
39521,58,22,4,5,
39522,40,22,6,8,
39523,0,82,0,0,
39524,41,22,1,3,
39525,5,21,0,4,
39526,0,95,1,4,
39527,22,22,1,4,
39528,0,90,41,25,
39529,0,82,3,7,
39530,0,82,16,16,
39531,0,82,0,0,
39532,0,82,1,3,
39533,0,82,0,2,
39534,0,82,0,2,
39535,0,82,0,2,
39536,0,41,70,14,
39537,0,82,0,2,
39538,0,82,0,1,
39539,0,82,0,4,
39540,0,82,2,10,
39541,0,82,0,0,
39542,0,82,1,8,
39543,0,82,0,2,
39544,0,41,40,22,
39545,0,82,5,11,
39546,42,22,16,8,
39547,24,22,5,9,
39548,0,82,0,1,
39549,0,90,10,11,
39550,0,82,4,12,
39551,15,21,0,4,
39552,23,21,28,17,
39553,39,22,8,7,
39554,37,22,18,13,
39555,0,82,0,0,
39556,0,82,0,2,
39557,16,21,55,22,
39558,49,22,4,6,
39559,0,82,0,0,
39560,0,82,0,0,
39561,0,41,85,11,
39562,0,82,1,4,
39563,0,82,25,16,
39564,35,22,0,4,
39565,0,82,0,1,
39566,28,22,12,10,
39567,51,22,4,5,
39568,16,21,17,15,
39569,11,22,2,4,
39570,0,82,0,1,
39571,69,23,0,2,
39572,58,23,11,9,
39573,1,21,22,20,
39574,18,21,3,4,
39575,0,41,11,19,
39576,0,82,0,2,
39577,0,82,10,11,
39578,0,82,8,10,
39579,0,90,83,14,
39580,15,21,0,4,
39581,0,95,7,15,
39582,55,22,0,3,
39583,59,23,5,5,
39584,0,82,0,1,
39585,0,82,1,3,
39586,0,82,0,1,
39587,0,82,0,0,
39588,0,82,0,1,
39589,0,41,75,17,
39590,0,81,3,8,
39591,0,82,8,11,
39592,94,24,5,5,
39593,0,82,0,0,
39594,21,22,29,22,
39595,0,82,4,7,
39596,0,90,16,18,
39597,0,82,0,1,
39598,0,82,0,1,
39599,42,22,1,3,
39600,0,41,82,13,
39601,0,82,9,11,
39602,67,23,4,4,
39603,9,21,4,7,
39604,0,82,1,5,
39605,0,41,86,10,
39606,0,82,22,18,
39607,0,81,0,5,
39608,0,82,0,4,
39609,0,82,0,2,
39610,0,43,71,16,
39611,47,22,8,9,
39612,0,82,0,3,
39613,33,22,4,5,
39614,0,82,0,0,
39615,71,23,6,9,
39616,0,82,0,3,
39617,0,41,85,12,
39618,40,22,31,17,
39619,0,82,0,2,
39620,34,22,34,18,
39621,0,82,1,4,
39622,0,90,66,22,
39623,48,22,23,18,
39624,0,82,2,6,
39625,0,82,77,17,
39626,94,24,0,3,
39627,41,22,3,4,
39628,0,82,0,2,
39629,0,90,69,22,
39630,0,82,0,0,
39631,70,23,1,3,
39632,0,31,1,5,
39633,0,82,2,6,
39634,0,41,88,11,
39635,0,82,1,4,
39636,0,95,10,17,
39637,0,82,1,3,
39638,0,82,0,0,
39639,0,82,20,15,
39640,0,41,44,23,
39641,0,82,0,2,
39642,0,82,0,0,
39643,0,82,2,6,
39644,0,82,10,18,
39645,0,82,0,1,
39646,0,82,1,4,
39647,0,41,88,11,
39648,0,82,17,15,
39649,0,82,1,3,
39650,39,22,18,14,
39651,0,81,1,4,
39652,0,82,1,4,
39653,0,82,0,1,
39654,0,82,0,1,
39655,0,82,0,1,
39656,0,90,68,20,
39657,0,82,0,0,
39658,0,11,2,7,
39659,0,82,0,1,
39660,0,81,7,9,
39661,0,82,0,1,
39662,0,41,82,13,
39663,0,82,0,1,
39664,0,82,0,1,
39665,46,22,2,4,
39666,0,90,0,2,
39667,0,82,0,2,
39668,0,82,0,3,
39669,0,43,57,24,
39670,0,82,0,1,
39671,0,82,0,0,
39672,0,41,74,17,
39673,0,82,1,4,
39674,0,82,0,1,
39675,0,82,0,2,
39676,0,82,0,2,
39677,0,82,3,5,
39678,0,82,0,2,
39679,0,82,0,3,
39680,0,82,0,2,
39681,12,21,5,6,
39682,46,22,14,10,
39683,0,82,4,6,
39684,0,11,40,22,
39685,0,82,0,2,
39686,0,41,68,18,
39687,0,82,1,2,
39688,50,22,15,12,
39689,0,82,1,2,
39690,6,21,5,7,
39691,0,82,0,0,
39692,0,81,8,10,
39693,61,23,0,3,
39694,0,82,0,3,
39695,0,81,6,7,
39696,0,82,0,2,
39697,0,82,1,3,
39698,0,82,1,5,
39699,0,81,9,17,
39700,0,82,0,1,
39701,0,82,0,1,
39702,47,22,3,6,
39703,0,82,0,2,
39704,63,23,1,4,
39705,0,82,0,2,
39706,0,82,0,2,
39707,46,22,10,11,
39708,12,21,14,16,
39709,0,82,5,9,
39710,0,82,0,2,
39711,0,82,0,1,
39712,0,82,0,1,
39713,0,43,78,16,
39714,48,22,11,9,
39715,54,23,6,5,
39716,0,82,0,1,
39717,6,22,6,7,
39718,93,24,9,18,
39719,20,22,27,16,
39720,18,22,28,17,
39721,0,82,0,1,
39722,0,82,1,3,
39723,0,11,0,1,
39724,0,90,80,15,
39725,0,82,0,6,
39726,72,23,4,6,
39727,49,22,5,9,
39728,0,41,71,18,
39729,0,82,0,1,
39730,0,90,8,12,
39731,0,95,30,23,
39732,0,81,9,14,
39733,0,41,45,20,
39734,66,22,3,8,
39735,0,82,0,1,
39736,0,81,7,9,
39737,0,82,0,2,
39738,0,95,20,19,
39739,0,82,0,1,
39740,46,22,1,4,
39741,0,82,0,3,
39742,16,21,76,14,
39743,0,82,0,1,
39744,46,22,2,4,
39745,0,82,0,2,
39746,0,82,0,2,
39747,0,82,0,2,
39748,0,82,0,2,
39749,43,22,12,10,
39750,0,81,0,3,
39751,1,21,22,20,
39752,0,82,1,3,
39753,44,22,11,7,
39754,11,21,56,20,
39755,52,23,14,13,
39756,0,82,0,1,
39757,0,82,3,11,
39758,0,82,0,0,
39759,0,82,0,0,
39760,39,22,15,11,
39761,0,82,1,4,
39762,84,24,6,9,
39763,0,82,0,2,
39764,0,42,68,22,
39765,0,82,0,2,
39766,33,22,9,9,
39767,0,82,0,1,
39768,0,82,2,4,
39769,0,41,66,19,
39770,0,41,52,21,
39771,62,22,12,11,
39772,37,22,7,7,
39773,42,22,16,13,
39774,90,24,0,3,
39775,0,82,0,1,
39776,0,82,0,3,
39777,0,82,1,5,
39778,39,22,2,6,
39779,0,82,0,1,
39780,0,82,1,3,
39781,0,82,0,0,
39782,11,21,10,12,
39783,0,82,0,2,
39784,0,82,0,1,
39785,0,82,0,0,
39786,0,82,0,3,
39787,0,41,71,18,
39788,27,22,27,21,
39789,0,82,2,9,
39790,0,41,81,14,
39791,77,23,2,4,
39792,0,82,0,1,
39793,0,82,0,1,
39794,0,82,0,1,
39795,23,22,13,7,
39796,64,23,8,5,
39797,0,82,0,2,
39798,0,43,20,16,
39799,0,82,1,3,
39800,0,82,0,1,
39801,56,23,1,2,
39802,0,82,0,1,
39803,0,82,2,5,
39804,0,41,81,16,
39805,0,41,88,9,
39806,0,82,0,1,
39807,35,22,0,3,
39808,71,23,32,17,
39809,0,82,1,2,
39810,0,82,5,11,
39811,42,22,4,6,
39812,66,23,0,4,
39813,44,22,4,7,
39814,0,82,0,1,
39815,0,82,0,1,
39816,0,82,0,1,
39817,21,22,2,5,
39818,1,21,64,23,
39819,0,82,0,1,
39820,0,82,0,2,
39821,87,24,6,8,
39822,21,22,4,6,
39823,0,41,74,17,
39824,0,82,0,0,
39825,59,23,0,3,
39826,0,82,0,1,
39827,0,82,1,3,
39828,0,41,16,20,
39829,51,23,5,6,
39830,71,23,5,6,
39831,8,21,26,21,
39832,0,41,63,19,
39833,0,82,0,2,
39834,13,22,50,22,
39835,17,21,4,9,
39836,0,82,0,2,
39837,0,82,3,8,
39838,0,11,0,4,
39839,0,82,0,1,
39840,18,21,0,4,
39841,0,82,0,0,
39842,35,22,6,7,
39843,0,82,0,2,
39844,0,31,9,10,
39845,0,82,7,14,
39846,0,71,2,4,
39847,19,22,48,22,
39848,77,23,3,5,
39849,31,22,4,8,
39850,46,22,3,5,
39851,0,82,0,1,
39852,0,82,0,1,
39853,0,82,0,0,
39854,0,82,0,2,
39855,0,82,0,1,
39856,0,82,0,0,
39857,0,82,0,0,
39858,0,82,0,2,
39859,2,21,9,13,
39860,0,82,0,2,
39861,0,82,0,2,
39862,0,82,3,9,
39863,64,23,7,6,
39864,0,82,0,2,
39865,0,82,0,2,
39866,0,90,45,26,
39867,0,82,1,4,
39868,0,82,0,0,
39869,0,82,0,0,
39870,0,41,75,19,
39871,15,21,17,11,
39872,0,82,0,1,
39873,0,82,0,1,
39874,0,82,0,2,
39875,11,21,60,27,
39876,0,71,8,9,
39877,6,21,1,4,
39878,75,22,4,6,
39879,0,82,0,0,
39880,0,82,59,24,
39881,42,22,47,20,
39882,0,41,24,17,
39883,0,82,0,2,
39884,15,21,1,4,
39885,0,71,0,2,
39886,0,82,0,1,
39887,0,82,0,2,
39888,0,82,0,1,
39889,0,82,0,2,
39890,0,81,9,11,
39891,0,82,0,1,
39892,0,82,1,3,
39893,50,23,7,9,
39894,17,21,0,1,
39895,0,82,1,3,
39896,0,82,4,7,
39897,0,82,0,0,
39898,0,11,0,4,
39899,0,90,58,27,
39900,92,24,0,3,
39901,0,71,17,23,
39902,0,82,3,6,
39903,0,81,14,12,
39904,0,82,0,2,
39905,0,82,26,19,
39906,0,82,6,11,
39907,0,82,0,1,
39908,0,82,0,2,
39909,0,82,0,2,
39910,0,11,0,0,
39911,19,22,1,4,
39912,0,82,0,2,
39913,0,82,0,2,
39914,13,21,7,9,
39915,0,82,0,2,
39916,0,82,0,2,
39917,0,82,0,0,
39918,0,82,0,0,
39919,0,82,2,5,
39920,17,21,2,4,
39921,0,82,0,0,
39922,0,82,0,3,
39923,0,52,85,15,
39924,0,82,0,0,
39925,0,41,44,18,
39926,0,82,2,5,
39927,0,82,1,6,
39928,79,23,2,4,
39929,0,90,20,23,
39930,0,52,26,21,
39931,0,82,0,0,
39932,0,82,0,1,
39933,88,24,0,4,
39934,0,52,69,20,
39935,0,82,2,6,
39936,0,90,65,23,
39937,0,41,59,22,
39938,0,31,3,7,
39939,0,71,17,14,
39940,0,71,5,7,
39941,0,82,0,3,
39942,20,22,17,17,
39943,6,21,7,10,
39944,0,82,1,2,
39945,0,82,0,2,
39946,0,82,0,0,
39947,0,82,1,2,
39948,0,82,0,0,
39949,0,82,0,2,
39950,0,11,0,1,
39951,27,22,12,9,
39952,37,22,32,22,
39953,0,82,15,13,
39954,87,24,0,4,
39955,0,82,1,3,
39956,38,22,0,3,
39957,18,21,3,7,
39958,0,82,1,4,
39959,23,22,3,5,
39960,0,82,0,3,
39961,0,82,2,4,
39962,40,22,14,15,
39963,0,82,0,1,
39964,0,41,62,17,
39965,0,82,4,10,
39966,0,82,1,4,
39967,0,82,0,0,
39968,0,41,77,18,
39969,0,81,0,2,
39970,16,21,0,2,
39971,81,24,3,5,
39972,7,21,5,6,
39973,0,82,0,2,
39974,0,82,4,9,
39975,0,82,0,1,
39976,0,82,1,4,
39977,0,95,1,5,
39978,0,82,1,4,
39979,0,82,0,0,
39980,55,23,1,2,
39981,0,82,0,2,
39982,0,82,0,3,
39983,0,82,0,1,
39984,0,41,60,24,
39985,0,52,70,25,
39986,37,22,3,6,
39987,0,82,1,9,
39988,0,90,78,12,
39989,0,90,67,22,
39990,0,82,0,2,
39991,0,82,0,0,
39992,0,82,0,0,
39993,0,41,27,20,
39994,0,82,0,2,
39995,0,82,0,0,
39996,50,23,7,6,
39997,0,82,0,3,
39998,0,82,0,2,
39999,0,82,0,2,
40000,0,82,0,4,
40001,0,82,0,2,
40002,27,22,18,14,
40003,0,82,0,1,
40004,0,41,51,24,
40005,0,43,64,22,
40006,0,81,0,1,
40007,1,21,0,2,
40008,96,24,1,3,
40009,31,22,12,10,
40010,29,22,68,20,
40011,0,82,0,0,
40012,0,82,0,4,
40013,0,90,82,15,
40014,0,82,0,1,
40015,78,24,2,3,
40016,0,71,3,4,
40017,0,82,0,1,
40018,0,71,7,8,
40019,0,82,0,1,
40020,0,82,1,3,
40021,0,82,0,2,
40022,0,82,0,1,
40023,50,22,5,8,
40024,0,82,0,1,
40025,27,22,1,5,
40026,0,82,0,0,
40027,0,82,0,1,
40028,0,82,0,2,
40029,0,82,0,1,
40030,0,82,9,15,
40031,0,11,0,9,
40032,0,82,29,18,
40033,0,82,2,5,
40034,0,41,58,21,
40035,58,23,6,6,
40036,0,82,0,1,
40037,0,82,0,2,
40038,0,82,0,1,
40039,0,82,0,1,
40040,0,82,0,2,
40041,50,23,13,8,
40042,0,82,24,20,
40043,0,82,0,2,
40044,42,22,1,3,
40045,79,22,3,5,
40046,0,41,28,17,
